Tiploc_x,Name_x,Stanox_x,Latitude_x,Longitude_x,InBPlan_x,InTPS_x,CRS_x,Easting,Northing,index,CRS_y,InBPlan_y,InTPS_y,Latitude_y,Longitude_y,Name_y,Stanox_y,Tiploc_y
AIRP,Newcastle Airport,12401,55.0356576,-1.7111189,True,True,APN,418561.5052,571275.7155,104989,APN,1.0,1.0,55.0356576,-1.7111189,Newcastle Airport,12401,AIRP
AISGILL,Ais Gill,9438,54.3728,-2.3510482,True,True,,377292.2086,497533.8073,103712,,1.0,1.0,54.3728,-2.3510482,Ais Gill,9438,AISGILL
AISHXO,Aish Emergency Crossover,84060,50.4222802,-3.8460014,True,True,,268961.5123,59675.5257,101006,,1.0,1.0,50.4222802,-3.8460014,Aish Emergency Crossover,84060,AISHXO
ALBION,Albion G.f.,65813,52.5159823,-2.0244331,True,False,,398438.997,290899.9982,104431,,1.0,0.0,52.5159823,-2.0244331,*,65813,"ALBION,GODALBN"
ALBNFCL,Albany Park - Footscray Lane (Bus),<NA>,51.438775,0.1185951,True,True,,547347.9294,173215.2495,110141,,1.0,1.0,51.438775,0.1185951,Albany Park - Footscray Lane (Bus),,ALBNFCL
ALBNHRC,Albany Park Hurst Road (Bus),<NA>,51.4393702,0.1246354,True,True,,547765.7934,173293.5934,110159,,1.0,1.0,51.4393702,0.1246354,Albany Park Hurst Road (Bus),,ALBNHRC
ALBNHV,Albany Park-Hrst Rd/Val Av,<NA>,51.4384728,0.132025,True,True,,548282.247,173208.7258,110175,,1.0,1.0,51.4384728,0.132025,Albany Park-Hrst Rd/Val Av,,ALBNHV
ALBNYPK,Albany Park,88462,51.435388,0.1260148,True,True,AYP,547874.5086,172853.5606,110166,AYP,1.0,1.0,51.435388,0.1260148,Albany Park,88462,ALBNYPK
ALBRGHT,Albrighton,65033,52.6383882,-2.2696163,True,True,ALB,381851.7064,304549.972,103830,ALB,1.0,1.0,52.6383882,-2.2696163,Albrighton,65033,ALBRGHT
ALBURGH,Aldeburgh,<NA>,52.1555382,1.5971038,True,True,ALG,646150.6546,256908.5192,111263,ALG,1.0,1.0,52.1555382,1.5971038,Aldeburgh,,ALBURGH
ALDB337,Aldersbrook Sig. 337/354,50429,51.5546382,0.054607,True,True,,542539.2472,185972.621,109977,,1.0,1.0,51.5546382,0.054607,Aldersbrook Sig. 337/354,50429,ALDB337
ALDBUCS,Aldersbrook CS,50430,51.5574854,0.0639241,True,True,XAK,543176.1885,186307.4196,109987,XAK,1.0,1.0,51.5574854,0.0639241,Aldersbrook CS,50430,ALDBUCS
ALDEDGE,Alderley Edge,32581,53.3040283,-2.23656,True,True,ALD,384333.0212,378590.7366,103900,ALD,1.0,1.0,53.3040283,-2.23656,Alderley Edge,32581,ALDEDGE
ALDEDNS,Alderlet Edge Down Siding,32580,53.3009603,-2.2383117,True,True,,384215.1487,378249.8085,103896,,1.0,1.0,53.3009603,-2.2383117,Alderlet Edge Down Siding,32580,ALDEDNS
ALDEUPS,Alderlet Edge Up Siding,32582,53.3007165,-2.2382278,True,True,,384220.6496,378222.667,103897,,1.0,1.0,53.3007165,-2.2382278,Alderlet Edge Up Siding,32582,ALDEUPS
ALDGEST,Aldgate East L.U.L,87123,51.5143264,-0.0757573,True,True,ZAE,533620.0006,181243.9989,109578,ZAE,1.0,1.0,51.5143264,-0.0757573,Aldgate East L.U.L,87123,ALDGEST
ALDMCE,Aldermaston Tip Isu Civil Engineering,74713,51.4026947,-1.129762,True,False,,460632.0005,167433.0056,106931,,1.0,0.0,51.4026947,-1.129762,Aldermaston Tip Isu Civil Engineering,74713,ALDMCE
ALDMSPS,Aldermaston Padworth Sidings,74712,51.4030469,-1.129971,True,False,,460616.9976,167472.0019,106930,,1.0,0.0,51.4030469,-1.129971,Aldermaston Padworth Sidings,74712,ALDMSPS
ALDMSTN,Aldermaston,74714,51.4023507,-1.136254,True,True,AMT,460180.8628,167389.4093,106912,AMT,1.0,1.0,51.4023507,-1.136254,Aldermaston,74714,ALDMSTN
ALDR371,Aldershot Sig. WK1371,87038,51.2477109,-0.7552053,True,True,,486978.4282,150573.4204,107494,,1.0,1.0,51.2477109,-0.7552053,Aldershot Sig. WK1371,87038,ALDR371
ALDR378,Aldershot Sig. Wk1378,87039,51.2436747,-0.7639877,True,True,,486373.0213,150114.222,107458,,1.0,1.0,51.2436747,-0.7639877,Aldershot Sig. Wk1378,87039,ALDR378
ALDRS15,Aldershot Sig. As15,87032,51.2475712,-0.7559587,True,False,,486926.1086,150556.9943,107488,,1.0,0.0,51.2475712,-0.7559587,Aldershot Sig. As15,87032,ALDRS15
ALDRS16,Aldershot Sig. As16,87033,51.2471702,-0.7571171,True,False,,486846.0135,150511.0324,107482,,1.0,0.0,51.2471702,-0.7571171,Aldershot Sig. As16,87033,ALDRS16
ALDRSHT,Aldershot,87031,51.2462932,-0.7598558,True,True,AHT,486656.513,150410.2748,107468,AHT,1.0,1.0,51.2462932,-0.7598558,Aldershot,87031,ALDRSHT
ALDRSJN,Aldershot North Jn,87037,51.2598022,-0.7332475,True,True,,488487.7606,151944.2389,107535,,1.0,1.0,51.2598022,-0.7332475,Aldershot North Jn,87037,ALDRSJN
ALDRSJS,Aldershot South Jn,87013,51.2584576,-0.7237543,True,True,,489152.7497,151806.1763,107548,,1.0,1.0,51.2584576,-0.7237543,Aldershot South Jn,87013,ALDRSJS
ALDTON,Aldrington,87985,50.8363549,-0.1817719,True,True,AGT,528128.3902,105666.524,109030,AGT,1.0,1.0,50.8363549,-0.1817719,Aldrington,87985,ALDTON
ALDW109,Sheffield Sig. S.1092,24503,53.4489002,-1.334227,True,True,,444313.9186,394888.1026,106004,,1.0,1.0,53.4489002,-1.334227,Sheffield Sig. S.1092,24503,ALDW109
ALDW721,Roundwood Chord Sig. S721,24701,53.4589478,-1.3212971,True,False,,445161.9967,396014.002,106034,,1.0,0.0,53.4589478,-1.3212971,Roundwood Chord Sig. S721,24701,ALDW721
ALDW738,Aldwarke Junction Sig. S738,24500,53.4487523,-1.3344964,True,True,,444296.1805,394871.4816,105997,,1.0,1.0,53.4487523,-1.3344964,Aldwarke Junction Sig. S738,24500,ALDW738
ALDWGBF,Aldwarke Junction (GBRf),24499,53.4535322,-1.3280225,True,True,,444721.1239,395407.2816,106015,,1.0,1.0,53.4535322,-1.3280225,Aldwarke Junction (GBRf),24499,ALDWGBF
ALDWNWS,Aldwarke U.E.S.,24501,53.4535415,-1.3278714,True,True,,444731.1481,395408.4107,106016,,1.0,1.0,53.4535415,-1.3278714,Aldwarke U.E.S.,24501,ALDWNWS
ALDWRKJ,Aldwarke Jn,24701,53.4579259,-1.3227688,True,True,,445065.3592,395899.3855,106028,,1.0,1.0,53.4579259,-1.3227688,Aldwarke Jn,24701,ALDWRKJ
ALDWRML,Roundwood B.S.C. 11inch Mill,24405,53.4600857,-1.3203375,True,True,,445224.5053,396141.2016,106035,,1.0,1.0,53.4600857,-1.3203375,Roundwood B.S.C. 11inch Mill,24405,ALDWRML
ALDWRS,Aldwarke Repair Sidings,24502,53.4613157,-1.3188193,True,False,,445324.0002,396279.0023,106038,,1.0,0.0,53.4613157,-1.3188193,Aldwarke Repair Sidings,24502,ALDWRS
ALERTN,Liverpool South Parkway (HL),36192,53.3585369,-2.8895364,True,True,ALE,340894.9006,384997.7171,102734,ALE,1.0,1.0,53.3585369,-2.8895364,Liverpool South Parkway (HL),36192,ALERTN
ALERTN4,Alerton Sig. AN4,36196,53.361889,-2.8951406,True,True,,340526.6022,385375.2939,102719,,1.0,1.0,53.361889,-2.8951406,Alerton Sig. AN4,36196,ALERTN4
ALERTNJ,Allerton Jn,36195,53.3579744,-2.8885499,True,True,,340959.776,384934.3224,102738,,1.0,1.0,53.3579744,-2.8885499,Allerton Jn,36195,ALERTNJ
ALERTNS,Allerton Depot,36191,53.3574531,-2.8818534,True,True,XAL,341404.7362,384870.8019,102765,XAL,1.0,1.0,53.3574531,-2.8818534,Allerton Depot,36191,ALERTNS
ALEX476,Alexandra Palace Sig. 476,54104,51.6019553,-0.1242773,True,True,,530003.5475,190901.2986,109246,,1.0,1.0,51.6019553,-0.1242773,Alexandra Palace Sig. 476,54104,ALEX476
ALEXNDP,Alexandra Palace,54103,51.5979439,-0.1203689,True,True,AAP,530285.6806,190462.1643,109268,AAP,1.0,1.0,51.5979439,-0.1203689,Alexandra Palace,54103,ALEXNDP
ALEXPSS,Alexandra Palace Sand Siding,54103,51.5981655,-0.1200289,True,False,,530308.5943,190487.4129,109272,,1.0,0.0,51.5981655,-0.1200289,Alexandra Palace Sand Siding,54103,ALEXPSS
ALFREMD,E Mids Designer Outlet,<NA>,53.1075943,-1.3143079,True,True,XYX,446000.906,356931.0269,106099,XYX,1.0,1.0,53.1075943,-1.3143079,E Mids Designer Outlet,,ALFREMD
ALFRETN,Alfreton,56127,53.1008566,-1.3697716,True,True,ALF,442294.5255,356147.4024,105910,ALF,1.0,1.0,53.1008566,-1.3697716,Alfreton,56127,ALFRETN
ALLENSW,Allens West,15702,54.5244467,-1.3625152,True,True,ALW,441358.6596,514537.7615,105879,ALW,1.0,1.0,54.5244467,-1.3625152,Allens West,15702,ALLENSW
ALLEURL,Urlay Nook S.B.,15705,54.5249624,-1.3787615,True,True,,440306.6353,514585.7416,105826,,1.0,1.0,54.5249624,-1.3787615,Urlay Nook S.B.,15705,ALLEURL
ALLGARC,Allington A.R.C. Sdg.,89312,51.2923307,0.5035474,True,True,,574656.3278,157776.139,110641,,1.0,1.0,51.2923307,0.5035474,Allington A.R.C. Sdg.,89312,ALLGARC
ALLGFHH,Allington Hanson Agg (FLHH),89308,51.2919392,0.5038758,True,True,,574680.7076,157733.3894,110642,,1.0,1.0,51.2919392,0.5038758,Allington Hanson Agg (FLHH),89308,ALLGFHH
ALLGREV,Allington A.R.C Reverse,89314,51.2964188,0.4979622,True,True,,574251.4805,158217.4248,110631,,1.0,1.0,51.2964188,0.4979622,Allington A.R.C Reverse,89314,ALLGREV
ALLOA,Alloa,3375,56.1179664,-3.7885756,True,True,ALO,288892.5177,693132.496,101398,ALO,1.0,1.0,56.1179664,-3.7885756,Alloa,3375,ALLOA
ALLOALP,Alloa Loop,3373,56.1153586,-3.7683278,True,True,,290143.8487,692809.8408,101437,,1.0,1.0,56.1153586,-3.7683278,Alloa Loop,3373,ALLOALP
ALMNUES,Alnmouth Up Eng Sidings,12125,55.3917022,-1.6343989,True,False,,423257.437,610921.2319,105110,,1.0,0.0,55.3917022,-1.6343989,Alnmouth Up Eng Sidings,12125,ALMNUES
ALNESS,Alness,1058,57.6944103,-4.2498405,True,True,ASS,265992.6516,869402.1984,100950,ASS,1.0,1.0,57.6944103,-4.2498405,Alness,1058,ALNESS
ALNGEJN,Allington East Jn,44505,52.9321788,-0.6924732,True,True,,487983.7788,337997.2454,107520,,1.0,1.0,52.9321788,-0.6924732,Allington East Jn,44505,ALNGEJN
ALNGJN,Allington Jn,44509,52.9330132,-0.7026694,True,True,,487296.7874,338077.6308,107504,,1.0,1.0,52.9330132,-0.7026694,Allington Jn,44509,ALNGJN
ALNGNJN,Allington North Jn,44507,52.935492,-0.6936684,True,True,,487896.7415,338364.3302,107517,,1.0,1.0,52.935492,-0.6936684,Allington North Jn,44507,ALNGNJN
ALNMILL,Little Mill S.B.,12111,55.4525086,-1.6416411,True,True,,422763.8542,617685.9492,105096,,1.0,1.0,55.4525086,-1.6416411,Little Mill S.B.,12111,ALNMILL
ALNMOTH,Alnmouth,12112,55.3928606,-1.636848,True,True,ALM,423101.6261,611049.3373,105105,ALM,1.0,1.0,55.3928606,-1.636848,Alnmouth,12112,ALNMOTH
ALNMUES,Alnmouth Up Eng Sidings,12125,55.3915922,-1.6343697,True,True,,423259.351,610908.9998,105111,,1.0,1.0,55.3915922,-1.6343697,Alnmouth Up Eng Sidings,12125,ALNMUES
ALRESFD,Alresford (Essex),50027,51.8540377,0.9960891,True,True,ALR,606432.0641,221515.4763,110939,ALR,1.0,1.0,51.8540377,0.9960891,Alresford (Essex),50027,ALRESFD
ALRSBUS,Alresford (swan),<NA>,51.0832126,-1.2057674,True,True,,455728.9522,131843.5931,106621,,1.0,1.0,51.0832126,-1.2057674,Alresford (swan),,ALRSBUS
ALRSFRD,Alresford,87018,51.12527,-1.0235972,True,False,XST,468426.9164,136673.9829,107111,XST,1.0,0.0,51.12527,-1.0235972,Alresford,87018,ALRSFRD
ALRWAS,Alrewas L.C.,66040,52.7307516,-1.7388478,True,True,,417732.4842,314822.1248,104974,,1.0,1.0,52.7307516,-1.7388478,Alrewas L.C.,66040,ALRWAS
ALSAEJN,Alsager East Jn,42412,53.0933232,-2.2959938,True,False,,380275.3166,355164.9124,103780,,1.0,0.0,53.0933232,-2.2959938,Alsager East Jn,42412,ALSAEJN
ALSAGER,Alsager,42412,53.0930379,-2.2987493,True,True,ASG,380090.6558,355133.9403,103776,ASG,1.0,1.0,53.0930379,-2.2987493,Alsager,42412,ALSAGER
ALSAUDG,Alsager Up & Down Goods Loop,42413,53.0939179,-2.2907138,True,True,,380629.1727,355229.6217,103797,,1.0,1.0,53.0939179,-2.2907138,Alsager Up & Down Goods Loop,42413,ALSAUDG
ALSCGF,Allscott Gf,64705,52.709593,-2.5698826,True,False,,361594.9956,312589.005,103353,,1.0,0.0,52.709593,-2.5698826,Allscott Gf,64705,ALSCGF
ALSCTSW,Allscott Sidings,64704,52.7092858,-2.5725229,True,False,,361416.3428,312556.2482,103348,,1.0,0.0,52.7092858,-2.5725229,Allscott Sidings,64704,ALSCTSW
ALSCUPT,Upton Magna,64703,52.7025441,-2.6601393,True,False,,355489.9944,311857.0001,103147,,1.0,0.0,52.7025441,-2.6601393,Upton Magna,64703,ALSCUPT
ALSHAM,Aylesham,89515,51.2272626,1.2096519,True,True,AYH,624195.8667,152458.7272,111121,AYH,1.0,1.0,51.2272626,1.2096519,Aylesham,89515,ALSHAM
ALSTONS,Alstone C.H.S.,68077,51.9027039,-2.0972005,True,True,XCX,393409.2693,222689.1854,104299,XCX,1.0,1.0,51.9027039,-2.0972005,Alstone C.H.S.,68077,ALSTONS
ALTFTJN,Altofts Jn,17196,53.7090112,-1.4156858,True,True,,438666.6138,423779.1565,105753,,1.0,1.0,53.7090112,-1.4156858,Altofts Jn,17196,ALTFTJN
ALTHORN,Althorne,50305,51.6477996,0.7520859,True,True,ALN,590496.7991,197920.2736,110799,ALN,1.0,1.0,51.6477996,0.7520859,Althorne,50305,ALTHORN
ALTNBRC,Altnabreac,1010,58.3883005,-3.7059445,True,True,ABC,300360.0519,945696.5936,101680,ABC,1.0,1.0,58.3883005,-3.7059445,Altnabreac,1010,ALTNBRC
ALTNCCE,Altnabreac Civil Engineering,1011,58.387805,-3.7066857,True,True,,300315.3229,945642.5334,101679,,1.0,1.0,58.387805,-3.7066857,Altnabreac Civil Engineering,1011,ALTNCCE
ALTOBUS,Alton (High Street),<NA>,51.1493099,-0.9789435,True,False,,471514.7049,139389.7611,107188,,1.0,0.0,51.1493099,-0.9789435,Alton (High Street),,ALTOBUS
ALTON,Alton,87021,51.1522521,-0.9666974,True,True,AON,472366.6491,139728.9085,107205,AON,1.0,1.0,51.1522521,-0.9666974,Alton,87021,ALTON
ALTPE,Althorpe,22075,53.5855141,-0.73331,True,True,ALP,483951.5127,410626.5093,107426,ALP,1.0,1.0,53.5855141,-0.73331,Althorpe,22075,ALTPE
ALTRNHM,Altrincham,37225,53.3879468,-2.3470209,True,True,ALT,377017.3358,387956.8364,103706,ALT,1.0,1.0,53.3879468,-2.3470209,Altrincham,37225,ALTRNHM
ALTT,Alton Towers,<NA>,52.9917412,-1.8947355,True,False,ATW,407163.1276,343828.4803,104663,ATW,1.0,0.0,52.9917412,-1.8947355,Alton Towers,,ALTT
ALVCHRC,Alvechurch,66527,52.3467502,-1.9679493,True,True,ALV,402280.2908,272075.7719,104550,ALV,1.0,1.0,52.3467502,-1.9679493,Alvechurch,66527,ALVCHRC
ALVCRLP,Alvechurch Red Lion Pub,<NA>,52.3511753,-1.9634214,True,True,ARP,402588.4883,272568.133,104559,ARP,1.0,1.0,52.3511753,-1.9634214,Alvechurch Red Lion Pub,,ALVCRLP
ALVES,Alves Jn,2004,57.6374497,-3.4625485,True,True,,312778.5176,861776.1487,101876,,1.0,1.0,57.6374497,-3.4625485,Alves Jn,2004,ALVES
ALXANDR,Alexandria,6123,55.9853359,-4.5773597,True,True,ALX,239308.8081,679927.9954,100455,ALX,1.0,1.0,55.9853359,-4.5773597,Alexandria,6123,ALXANDR
ALXN440,Alexandra Doc Jn Sig. N440,<NA>,51.5688062,-3.0070447,False,False,,330298.9956,186029.0042,102309,,0.0,0.0,51.5688062,-3.0070447,Alexandra Doc Jn Sig. N440,,ALXN440
ALXNJTC,Alexandra Dock Jn. T.C.,76470,51.5721199,-3.0061691,True,True,,330364.7531,186396.6987,102320,,1.0,1.0,51.5721199,-3.0061691,Alexandra Dock Jn. T.C.,76470,ALXNJTC
ALXNLHS,Alexandra Dock Junction Yard Locomotive Holding Siding,76474,51.5719978,-3.0060802,True,True,,330370.7272,186383.0347,102321,,1.0,1.0,51.5719978,-3.0060802,Alexandra Dock Junction Yard Locomotive Holding Siding,76474,ALXNLHS
ALXNUDG,Alexandra Docks UDG,76469,51.5688973,-3.0065611,True,True,,330332.6523,186038.6743,102314,,1.0,1.0,51.5688973,-3.0065611,Alexandra Docks UDG,76469,ALXNUDG
ALXPD,Alexandra Parade,6525,55.8636196,-4.2106674,True,True,AXP,261747.3758,665592.1275,100886,AXP,1.0,1.0,55.8636196,-4.2106674,Alexandra Parade,6525,ALXPD
AMBERGJ,Ambergate Jn,57110,53.0542456,-1.483974,True,True,XAJ,434685.4283,350901.0102,105536,XAJ,1.0,1.0,53.0542456,-1.483974,Ambergate Jn,57110,AMBERGJ
AMBERGT,Ambergate,57013,53.0602494,-1.4809132,True,True,AMB,434885.7522,351570.3824,105551,AMB,1.0,1.0,53.0602494,-1.4809132,Ambergate,57013,AMBERGT
AMBEWIN,Wingfield,57001,53.0718565,-1.4500984,True,False,,436940.9998,352877.0036,105685,,1.0,0.0,53.0718565,-1.4500984,Wingfield,57001,AMBEWIN
AMERMWD,Mantles Wood,70362,51.6802249,-0.6273744,True,True,,494998.8408,198831.7013,107689,,1.0,1.0,51.6802249,-0.6273744,Mantles Wood,70362,AMERMWD
AMERSHM,Amersham,70361,51.6739753,-0.6070256,True,True,AMR,496418.9325,198163.3064,107712,AMR,1.0,1.0,51.6739753,-0.6070256,Amersham,70361,AMERSHM
AMLWCH,Amlwch,40021,53.4163994,-4.3412499,True,False,AMW,244498.9917,393620.0033,100512,AMW,1.0,0.0,53.4163994,-4.3412499,Amlwch*,40021,"AMLWCH,AMLWOCT"
AMLWOCT,Amlwch Assoctd Octel Siding,40021,53.4163994,-4.3412499,True,False,,244498.9917,393620.0033,100512,AMW,1.0,0.0,53.4163994,-4.3412499,Amlwch*,40021,"AMLWCH,AMLWOCT"
AMLY,Amberley,87957,50.8964382,-0.5420308,True,True,AMY,502629.8251,111785.2486,107842,AMY,1.0,1.0,50.8964382,-0.5420308,Amberley,87957,AMLY
AMMANFD,Ammanford,79064,51.7954135,-3.996847,True,True,AMF,262390.5532,212637.988,100901,AMF,1.0,1.0,51.7954135,-3.996847,Ammanford,79064,AMMANFD
AMNG294,Amington Jn Sig. NL1294,68996,52.6381639,-1.671928,True,True,,422298.3671,304541.2726,105083,,1.0,1.0,52.6381639,-1.671928,Amington Jn Sig. NL1294,68996,AMNG294
AMNG459,Amington Jn Sig. Nl9459,68997,52.6389566,-1.6580638,True,True,,423236.164,304633.8074,105107,,1.0,1.0,52.6389566,-1.6580638,Amington Jn Sig. Nl9459,68997,AMNG459
AMNG462,Amington Jn Sig. NL9462,68998,52.6381915,-1.6719375,True,True,,422297.7102,304544.3398,105082,,1.0,1.0,52.6381915,-1.6719375,Amington Jn Sig. NL9462,68998,AMNG462
AMNG485,Amington Jn Sig. Nl5485,68994,52.6388106,-1.6595116,True,True,,423138.2673,304617.1033,105106,,1.0,1.0,52.6388106,-1.6595116,Amington Jn Sig. Nl5485,68994,AMNG485
AMNG487,Amington Jn Sig. Nl3487,68999,52.638917,-1.6580397,True,True,,423237.8158,304629.4102,105108,,1.0,1.0,52.638917,-1.6580397,Amington Jn Sig. Nl3487,68999,AMNG487
AMNG488,Amington Jn Sig. NL5488,68995,52.6382436,-1.6724211,True,True,,422264.9579,304549.9866,105081,,1.0,1.0,52.6382436,-1.6724211,Amington Jn Sig. NL5488,68995,AMNG488
AMNG490,Amington Jn Sig. NL3490,69002,52.6382064,-1.6724325,True,True,,422264.2052,304545.8451,105080,,1.0,1.0,52.6382064,-1.6724325,Amington Jn Sig. NL3490,69002,AMNG490
AMNGTNJ,Amington Jn,69003,52.6385679,-1.6651714,True,True,XIM,422755.3896,304588.3133,105095,XIM,1.0,1.0,52.6385679,-1.6651714,Amington Jn,69003,AMNGTNJ
AMPFLD,Ampfield School (Bus),<NA>,51.0076934,-1.4278165,True,True,AMD,440240.7123,123301.0976,105822,AMD,1.0,1.0,51.0076934,-1.4278165,Ampfield School (Bus),,AMPFLD
AMPTNLS,Ampthill Tunnels,62200,52.0335027,-0.5133614,True,True,,502079.4209,238275.6456,107827,,1.0,1.0,52.0335027,-0.5133614,Ampthill Tunnels,62200,AMPTNLS
AMSTDAM,Amsterdam Centraal Station,950,52.3789455,4.900621,True,True,AMS,869541.1767,298093.4863,111290,AMS,1.0,1.0,52.3789455,4.900621,Amsterdam Centraal Station,950,AMSTDAM
ANAT,Annat G.F.,5994,56.8428985,-5.1447535,True,True,,208290.4447,776791.8303,100177,,1.0,1.0,56.8428985,-5.1447535,Annat G.F.,5994,ANAT
ANCAHON,Honington,44102,52.9822331,-0.598667,True,False,,494180.0197,343683.9669,107683,,1.0,0.0,52.9822331,-0.598667,Honington,44102,ANCAHON
ANCASTR,Ancaster,44101,52.9876907,-0.5356044,True,True,ANC,498401.2841,344375.5802,107739,ANC,1.0,1.0,52.9876907,-0.5356044,Ancaster,44101,ANCASTR
ANDO202,Andover Shunt Sig. BE5202,86054,51.2098005,-1.4970928,True,True,,435226.8557,145741.6429,105563,,1.0,1.0,51.2098005,-1.4970928,Andover Shunt Sig. BE5202,86054,ANDO202
ANDOKMR,Andover Sidings,86073,51.211482,-1.4935177,True,True,,435475.3035,145930.3565,105579,,1.0,1.0,51.211482,-1.4935177,Andover Sidings,86073,ANDOKMR
ANDOLSB,Ludgershall Branch Stop Board,86133,51.2101484,-1.4966673,True,True,,435256.3139,145780.5362,105565,,1.0,1.0,51.2101484,-1.4966673,Ludgershall Branch Stop Board,86133,ANDOLSB
ANDOVER,Andover,86074,51.2113912,-1.4932473,True,True,ADV,435494.2609,145920.3887,105581,ADV,1.0,1.0,51.2113912,-1.4932473,Andover,86074,ANDOVER
ANDOYD,Andover Yard,86072,51.2100703,-1.4963434,True,False,,435278.999,145772.0056,105566,,1.0,0.0,51.2100703,-1.4963434,Andover Yard,86072,ANDOYD
ANDRSTN,Anderston,7253,55.8598024,-4.2708238,True,True,AND,257969.3628,665289.3239,100729,AND,1.0,1.0,55.8598024,-4.2708238,Anderston,7253,ANDRSTN
ANERLEY,Anerley,87644,51.4125213,-0.0656218,True,True,ANZ,534622.2819,169941.6315,109632,ANZ,1.0,1.0,51.4125213,-0.0656218,Anerley,87644,ANERLEY
ANGELRD,Angel Road,51924,51.6128325,-0.0490223,True,False,AGR,535182.7421,192247.31,109663,AGR,1.0,0.0,51.6128325,-0.0490223,Angel Road,51924,ANGELRD
ANGMGF,Angmering G.F.,88010,50.8165668,-0.4906445,True,True,,506424.9259,102976.4462,107979,,1.0,1.0,50.8165668,-0.4906445,Angmering G.F.,88010,ANGMGF
ANGMRNG,Angmering,87998,50.816515,-0.4881332,True,True,ANG,506601.9474,102974.3017,107984,ANG,1.0,1.0,50.816515,-0.4881332,Angmering,87998,ANGMRNG
ANGRFHH,Angerstein Wharf (FLHH),88507,51.493478,0.0217665,True,True,,540450.6141,179108.071,109930,,1.0,1.0,51.493478,0.0217665,Angerstein Wharf (FLHH),88507,ANGRFHH
ANGRGBR,Angerstein Wharf (GBRf),88521,51.4937021,0.0217893,True,True,,540451.5085,179133.0348,109931,,1.0,1.0,51.4937021,0.0217893,Angerstein Wharf (GBRf),88521,ANGRGBR
ANGRMAR,Angerstein Wharf - Marcon,88505,51.4911502,0.0197448,True,True,,540317.4202,178845.3431,109919,,1.0,1.0,51.4911502,0.0197448,Angerstein Wharf - Marcon,88505,ANGRMAR
ANGRNOR,Angerstein Wharf Norris,88534,51.4907426,0.0197833,True,True,,540321.3435,178800.0913,109921,,1.0,1.0,51.4907426,0.0197833,Angerstein Wharf Norris,88534,ANGRNOR
ANGRSTB,Angerstein Stop Board,88533,51.4861247,0.0196329,True,True,,540325.0705,178286.2885,109922,,1.0,1.0,51.4861247,0.0196329,Angerstein Stop Board,88533,ANGRSTB
ANGRSTJ,Angerstein Jn,88510,51.4847424,0.0248331,True,True,,540690.3521,178142.5489,109940,,1.0,1.0,51.4847424,0.0248331,Angerstein Jn,88510,ANGRSTJ
ANGRSTW,Angerstein Wharf,88501,51.4882197,0.0196448,True,True,,540319.4693,178519.2772,109920,,1.0,1.0,51.4882197,0.0196448,Angerstein Wharf,88501,ANGRSTW
ANGRTAR,Angerstein Wharf (Tarmac),88502,51.4935261,0.0219671,True,True,,540464.391,179113.8044,109933,,1.0,1.0,51.4935261,0.0219671,Angerstein Wharf (Tarmac),88502,ANGRTAR
ANNADRS,Annan Down Refuge Siding,9032,54.9836434,-3.2638874,True,True,,319215.9791,566180.3309,102050,,1.0,1.0,54.9836434,-3.2638874,Annan Down Refuge Siding,9032,ANNADRS
ANNAN,Annan,9033,54.9836133,-3.2632874,True,True,ANN,319254.3133,566176.2878,102051,ANN,1.0,1.0,54.9836133,-3.2632874,Annan,9033,ANNAN
ANNBANK,Annbank Jn,8606,55.491125,-4.5288626,True,True,,240326.3615,624832.1798,100467,,1.0,1.0,55.491125,-4.5288626,Annbank Jn,8606,ANNBANK
ANSDELL,Ansdell & Fairhaven,30037,53.741539,-2.9932974,True,True,AFV,334583.7415,427697.9555,102531,AFV,1.0,1.0,53.741539,-2.9932974,Ansdell & Fairhaven,30037,ANSDELL
ANSL,Anniesland,6222,55.8899632,-4.3215326,True,True,ANL,254908.8091,668750.4714,100653,ANL,1.0,1.0,55.8899632,-4.3215326,Anniesland,6222,ANSL
ANSL3,Anniesland,6222,55.8900694,-4.3213574,True,False,,254920.1606,668761.9199,100654,,1.0,0.0,55.8900694,-4.3213574,Anniesland,6222,ANSL3
APBY,Appleby,9426,54.580362,-2.4864541,True,True,APP,368655.4017,520681.7987,103486,APP,1.0,1.0,54.580362,-2.4864541,Appleby,9426,APBY
APBYNE,Appleby North East Sidings,9427,54.5837362,-2.4914081,True,True,,368337.8229,521059.4849,103478,,1.0,1.0,54.5837362,-2.4914081,Appleby North East Sidings,9427,APBYNE
APDR,Appledore (Kent),89432,51.0327898,0.8160861,True,True,APD,597549.9972,129709.7573,110854,APD,1.0,1.0,51.0327898,0.8160861,Appledore (Kent),89432,APDR
APERLYB,Apperley Bridge,17050,53.8421417,-1.707125,True,True,APY,419368.5073,438472.5196,105006,APY,1.0,1.0,53.8421417,-1.707125,Apperley Bridge,17050,APERLYB
APERLYJ,Apperley Jn,17053,53.838621,-1.6848832,True,True,,420833.7325,438087.0694,105049,,1.0,1.0,53.838621,-1.6848832,Apperley Jn,17053,APERLYJ
APLHRSJ,Applehurst Jn,23102,53.5818733,-1.1130818,True,True,,458816.6333,409841.2906,106818,,1.0,1.0,53.5818733,-1.1130818,Applehurst Jn,23102,APLHRSJ
